val_theta0,val_theta1,loss_values,grad_theta0,grad_theta1,momentum_theta0,momentum_theta1
2.5,2.5,0.5957541465759277,-2.8705058097839355,0.1304590106010437,-0.028705056756734848,0.0013045900268480182
2.52870512008667,2.4986953735351562,2.665982723236084,-2.8128747940063477,0.12477276474237442,-0.05396329611539841,0.0024218587204813957
2.5826683044433594,2.4962735176086426,2.584244966506958,-2.704538345336914,0.11410254240036011,-0.07561234384775162,0.0033206981606781483
2.658280611038208,2.492952823638916,2.435087203979492,-2.552751302719116,0.09919767081737518,-0.09357862174510956,0.003980604931712151
2.751859188079834,2.4889721870422363,2.2359752655029297,-2.364919900894165,0.08083274960517883,-0.1078699603676796,0.004390872083604336
2.859729051589966,2.484581232070923,2.0055224895477295,-2.1484363079071045,0.05978795886039734,-0.1185673251748085,0.004549664445221424
2.9782962799072266,2.4800314903259277,1.7617864608764648,-1.9105311632156372,0.03683095425367355,-0.12581589818000793,0.004463007673621178
3.104112148284912,2.4755685329437256,1.5209362506866455,-1.6581437587738037,0.01270093023777008,-0.1298157423734665,0.004143715836107731
3.2339279651641846,2.4714248180389404,1.296327829360962,-1.3978099822998047,-0.011904910206794739,-0.13081225752830505,0.003610295010730624
3.3647401332855225,2.4678144454956055,1.0979704856872559,-1.135574221611023,-0.03634261339902878,-0.12908676266670227,0.0028858394362032413
3.4938268661499023,2.46492862701416,0.9323589205741882,-0.8769119381904602,-0.06003034859895706,-0.1249471977353096,0.001996951876208186
3.618774175643921,2.4629316329956055,0.802605152130127,-0.6266791820526123,-0.08245550096035004,-0.11871927231550217,0.0009727016440592706
3.7374935150146484,2.461958885192871,0.7088128328323364,-0.3890756070613861,-0.10317878425121307,-0.11073809862136841,-0.0001563563710078597
3.848231554031372,2.4621152877807617,0.6486080884933472,-0.1676260381937027,-0.12183690071105957,-0.10134054720401764,-0.0013590897433459759
3.9495720863342285,2.4634742736816406,0.6177665591239929,0.03482484444975853,-0.13814355432987213,-0.09085824340581894,-0.002604616340249777
4.040430545806885,2.466078996658325,0.6108607053756714,0.2161005437374115,-0.15188787877559662,-0.0796114131808281,-0.0038630333729088306
4.120041847229004,2.469942092895508,0.621882438659668,0.37466877698898315,-0.16293223202228546,-0.06790357828140259,-0.005106052383780479
4.187945365905762,2.475048065185547,0.6447902917861938,0.5096110105514526,-0.17120850086212158,-0.056017108261585236,-0.006307532079517841
4.243962287902832,2.481355667114258,0.6739600896835327,0.6205765008926392,-0.17671217024326324,-0.04420963302254677,-0.007443900220096111
4.288171768188477,2.488799571990967,0.704517662525177,0.7077345252037048,-0.17949828505516052,-0.032711323350667953,-0.008494492620229721
4.320883274078369,2.4972939491271973,0.7325537800788879,0.7717189192771912,-0.1796731948852539,-0.021723002195358276,-0.009441775269806385
4.342606067657471,2.5067358016967773,0.7552258372306824,0.8135651350021362,-0.17738834023475647,-0.011415050365030766,-0.010271481238305569
4.354021072387695,2.517007350921631,0.7707585692405701,0.8346552848815918,-0.1728334277868271,-0.0019269920885562897,-0.01097266748547554
4.355947971343994,2.527980089187622,0.7783671617507935,0.8366506099700928,-0.16622847318649292,0.006632212549448013,-0.011537685990333557
4.349315643310547,2.539517879486084,0.7781171798706055,0.821431577205658,-0.15781687200069427,0.014183307066559792,-0.011962085962295532
4.335132122039795,2.5514800548553467,0.7707493901252747,0.7910383939743042,-0.14785811305046082,0.020675361156463623,-0.012244457378983498
4.314456939697266,2.5637245178222656,0.7574857473373413,0.7476140856742859,-0.13662146031856537,0.026083964854478836,-0.01238622609525919
4.288372993469238,2.57611083984375,0.7398382425308228,0.6933481097221375,-0.12437912821769714,0.03040904738008976,-0.012391394935548306
4.257964134216309,2.5885021686553955,0.7194288969039917,0.630431592464447,-0.1114010363817215,0.033672455698251724,-0.012266265228390694
4.224291801452637,2.6007683277130127,0.697840690612793,0.5610092878341675,-0.09794919192790985,0.035915300250053406,-0.01201912946999073
4.188376426696777,2.6127874851226807,0.6764973402023315,0.4871426522731781,-0.08427350968122482,0.037195198237895966,-0.011659950949251652
4.151181221008301,2.6244473457336426,0.6565799117088318,0.41077733039855957,-0.07060796022415161,0.037583451718091965,-0.011200034990906715
4.113597869873047,2.6356472969055176,0.6389778852462769,0.3337135910987854,-0.057167261838912964,0.03716224431991577,-0.010651703923940659
4.076435565948486,2.646298885345459,0.6242719888687134,0.257584810256958,-0.044144220650196075,0.03602186590433121,-0.010027975775301456
4.040413856506348,2.6563267707824707,0.6127454042434692,0.18384283781051636,-0.03170835226774216,0.03425810486078262,-0.009342261590063572
4.006155967712402,2.6656689643859863,0.604414701461792,0.11374466866254807,-0.020004412159323692,0.031969740986824036,-0.008608079515397549
3.9741861820220947,2.6742770671844482,0.5990757346153259,0.0483471155166626,-0.009151741862297058,0.029256237670779228,-0.007838789373636246
3.944929838180542,2.6821157932281494,0.5963591933250427,-0.011493293568491936,0.0007553622126579285,0.026215679943561554,-0.0070473565720021725
3.9187140464782715,2.6891632080078125,0.5957871675491333,-0.06511866301298141,0.009647555649280548,0.02294292487204075,-0.006246144883334637
3.895771026611328,2.6954092979431152,0.5968281626701355,-0.11206267774105072,0.01747923158109188,0.01952800527215004,-0.005446737632155418
3.8762431144714355,2.7008559703826904,0.5989454388618469,-0.1520409733057022,0.024227414280176163,0.016054794192314148,-0.004659789614379406
3.8601882457733154,2.7055158615112305,0.601637601852417,-0.18494006991386414,0.0298903938382864,0.012599913403391838,-0.003894906723871827
3.847588300704956,2.7094106674194336,0.6044689416885376,-0.2107996642589569,0.034484874457120895,0.009231925010681152,-0.003160567255690694
3.8383564949035645,2.712571144104004,0.6070874333381653,-0.2297985702753067,0.038044996559619904,0.006010746583342552,-0.002464060438796878
3.832345724105835,2.7150352001190186,0.6092356443405151,-0.24223749339580536,0.04061964154243469,0.0029872970189899206,-0.0018114580307155848
3.8293583393096924,2.7168467044830322,0.6107512712478638,-0.248519167304039,0.042269930243492126,0.00020337547175586224,-0.0012076129205524921
3.8291549682617188,2.7180542945861816,0.6115594506263733,-0.24913035333156586,0.043067190796136856,-0.0023082655388861895,-0.0006561796762980521
3.83146333694458,2.718710422515869,0.6116614937782288,-0.2446247935295105,0.04309070110321045,-0.0045236870646476746,-0.00015965470811352134
3.835987091064453,2.718870162963867,0.6111198663711548,-0.23560437560081482,0.042425334453582764,-0.0064273616299033165,0.00028056412702426314
3.842414379119873,2.7185895442962646,0.6100406050682068,-0.2227022647857666,0.04115943983197212,-0.008011647500097752,0.0006641021464020014
3.850425958633423,2.717925548553467,0.6085559725761414,-0.2065666913986206,0.03938301280140877,-0.009276149794459343,0.0009915221016854048
3.8597021102905273,2.7169339656829834,0.6068097352981567,-0.18784640729427338,0.037185393273830414,-0.01022699847817421,0.0012642238289117813
3.869929075241089,2.715669631958008,0.6049424409866333,-0.16717833280563354,0.034654486924409866,-0.010876081883907318,0.001484346343204379
3.880805253982544,2.7141852378845215,0.6030816435813904,-0.14517447352409363,0.031874608248472214,-0.011240217834711075,0.001654657768085599
3.892045497894287,2.7125306129455566,0.6013335585594177,-0.12241369485855103,0.02892553061246872,-0.01134033314883709,0.0017784471856430173
3.903385877609253,2.710752248764038,0.5997793674468994,-0.09943170845508575,0.025881309062242508,-0.01120061706751585,0.0018594155553728342
3.9145865440368652,2.708892822265625,0.5984727740287781,-0.07671557366847992,0.022809594869613647,-0.010847711004316807,0.0019015698926523328
3.9254343509674072,2.706991195678711,0.5974410772323608,-0.05469778925180435,0.01977093704044819,-0.010309917852282524,0.0019091223366558552
3.935744285583496,2.7050821781158447,0.5966877937316895,-0.033754561096429825,0.016818717122077942,-0.009616471827030182,0.0018863972509279847
3.9453606605529785,2.703195810317993,0.5961969494819641,-0.014202287420630455,0.013998284935951233,-0.00879684742540121,0.0018377404194325209
3.954157590866089,2.7013580799102783,0.5959371328353882,0.003702932968735695,0.01134742982685566,-0.007880132645368576,0.0017674406990408897
3.9620378017425537,2.6995906829833984,0.5958676934242249,0.019762635231018066,0.00889618881046772,-0.006894493009895086,0.0016796585405245423
3.9689323902130127,2.697911024093628,0.5959423184394836,0.033836424350738525,0.006667416542768478,-0.005866679362952709,0.0015783668495714664
3.974799156188965,2.6963326930999756,0.5961140394210815,0.04583721607923508,0.004676630720496178,-0.00482163904234767,0.0014672963880002499
3.9796206951141357,2.6948654651641846,0.5963387489318848,0.055728767067193985,0.002933196723461151,-0.0037821875885128975,0.0013498987536877394
3.983402967453003,2.6935155391693115,0.5965781211853027,0.06352201104164124,0.0014398079365491867,-0.002768748439848423,0.0012293070321902633
3.9861717224121094,2.692286252975464,0.5968005061149597,0.0692676454782486,0.00019429251551628113,-0.0017991969361901283,0.001108319265767932
3.9879708290100098,2.6911778450012207,0.5969834327697754,0.07305370271205902,-0.0008106287568807602,-0.0008887401781976223,0.0009893811075016856
3.9888596534729004,2.690188407897949,0.5971118211746216,0.07499893754720688,-0.001586172729730606,-4.987680586054921e-05,0.0008745812810957432
3.9889094829559326,2.6893138885498047,0.5971788763999939,0.07524670660495758,-0.002147046849131584,0.0007075779139995575,0.0007656526286154985
3.988201856613159,2.6885483264923096,0.5971841812133789,0.07396113872528076,-0.0025107618421316147,0.0013764314353466034,0.0006639796774834394
3.986825466156006,2.6878843307495117,0.5971331000328064,0.0713208019733429,-0.002697072923183441,0.001951996237039566,0.0005706109222956002
3.9848735332489014,2.6873137950897217,0.5970349311828613,0.0675135999917984,-0.002726862207055092,0.0024319326039403677,0.0004862812056671828
3.9824416637420654,2.6868274211883545,0.596900999546051,0.06273224949836731,-0.0026221871376037598,0.002816061954945326,0.00041143118869513273
3.979625701904297,2.686415910720825,0.5967439413070679,0.05717006325721741,-0.0024051256477832794,0.00310615636408329,0.0003462368040345609
3.9765195846557617,2.6860697269439697,0.5965760350227356,0.0510164350271225,-0.0020977165549993515,0.0033057050313800573,0.0002906359441112727
3.9732139110565186,2.685779094696045,0.5964088439941406,0.04445428401231766,-0.0017213411629199982,0.003419677261263132,0.00024435893283225596
3.969794273376465,2.685534715652466,0.5962516665458679,0.037656351923942566,-0.0012965034693479538,0.0034542728681117296,0.00020695800776593387
3.9663400650024414,2.6853277683258057,0.5961115956306458,0.030783040449023247,-0.0008421763777732849,0.0034166760742664337,0.0001778404403012246
3.962923288345337,2.685149908065796,0.5959936380386353,0.02397957444190979,-0.0003757774829864502,0.0033148040529340506,0.00015629862900823355
3.959608554840088,2.6849935054779053,0.5959001779556274,0.017376631498336792,8.687376976013184e-05,0.0031570899300277233,0.00014153750089462847
3.956451416015625,2.684851884841919,0.5958316326141357,0.011086305603384972,0.0005321986973285675,0.0029522438999265432,0.0001327057252638042
3.9534990787506104,2.6847190856933594,0.5957866907119751,0.005204156041145325,0.0009483378380537033,0.0027090611401945353,0.0001289185311179608
3.9507899284362793,2.6845901012420654,0.5957625508308411,-0.0001923292875289917,0.0013257581740617752,0.0024362318217754364,0.00012928426440339535
3.9483537673950195,2.6844608783721924,0.5957556366920471,-0.005042705684900284,0.0016567632555961609,0.0021421813871711493,0.00013292346557136625
3.946211576461792,2.6843278408050537,0.5957617163658142,-0.0093045923858881,0.001935543492436409,0.0018349173478782177,0.00013898655015509576
3.9443767070770264,2.6841888427734375,0.5957768559455872,-0.012950774282217026,0.002158576622605324,0.0015219178749248385,0.00014667364303022623
3.942854881286621,2.68404221534729,0.5957970023155212,-0.015969598665833473,0.0023236870765686035,0.0012100300518795848,0.00015524314949288964
3.9416449069976807,2.683887004852295,0.5958186388015747,-0.018363256007432938,0.0024306103587150574,0.0009053944959305227,0.00016402493929490447
3.940739631652832,2.683722972869873,0.5958391427993774,-0.020146023482084274,0.0024803392589092255,0.0006133947754278779,0.0001724258327158168
3.9401261806488037,2.6835505962371826,0.5958561897277832,-0.02134372480213642,0.0024753306061029434,0.0003386180615052581,0.00017993654182646424
3.9397876262664795,2.683370590209961,0.5958684682846069,-0.021990256384015083,0.002418994903564453,8.485368744004518e-05,0.0001861328346421942
3.9397027492523193,2.6831843852996826,0.5958752036094666,-0.022128555923700333,0.0023157522082328796,-0.00014491724141407758,0.00019067707762587816
3.939847707748413,2.6829936504364014,0.5958766937255859,-0.021806323900818825,0.002170715481042862,-0.00034848874201998115,0.00019331651856191456
3.9401962757110596,2.68280029296875,0.5958731174468994,-0.02107640914618969,0.0019894950091838837,-0.0005244039930403233,0.00019387982320040464
3.940720796585083,2.6826064586639404,0.5958652496337891,-0.01999453827738762,0.001778244972229004,-0.0006719089578837156,0.0001922742958413437
3.941392660140991,2.6824142932891846,0.5958540439605713,-0.0186182651668787,0.0015430357307195663,-0.0007909006671980023,0.00018847722094506025
3.942183494567871,2.6822257041931152,0.5958407521247864,-0.017004644498229027,0.0012899413704872131,-0.000881857005879283,0.00018252890731673688
3.9430654048919678,2.6820430755615234,0.5958265066146851,-0.015209933742880821,0.0010252371430397034,-0.0009457706473767757,0.00017452839529141784
3.9440112113952637,2.681868553161621,0.5958121418952942,-0.013288768008351326,0.0007547140121459961,-0.0009840812999755144,0.00016462270286865532
3.944995403289795,2.681704044342041,0.5957984924316406,-0.011292513459920883,0.00048418156802654266,-0.0009985982906073332,0.00015300224185921252
3.9459939002990723,2.681550979614258,0.5957862138748169,-0.009269559755921364,0.00021835416555404663,-0.0009914340917021036,0.00013988555292598903
3.9469852447509766,2.681411027908325,0.5957759618759155,-0.007263168692588806,-3.7997961044311523e-05,-0.0009649223648011684,0.00012551702093333006
3.9479501247406006,2.6812856197357178,0.5957676768302917,-0.005312211811542511,-0.00028064846992492676,-0.0009215522441081703,0.0001101588350138627
3.948871612548828,2.681175470352173,0.5957616567611694,-0.0034504905343055725,-0.0005063135176897049,-0.0008639019215479493,9.407981269760057e-05
3.949735403060913,2.6810812950134277,0.5957576036453247,-0.0017069857567548752,-0.0007121153175830841,-0.0007945815450511873,7.755067781545222e-05
3.9505300521850586,2.6810038089752197,0.5957554578781128,-0.00010455772280693054,-0.0008956678211688995,-0.0007161689572967589,6.083892731112428e-05
3.9512462615966797,2.680943012237549,0.5957547426223755,0.001338159665465355,-0.001055365428328514,-0.0006311704637482762,4.420138066052459e-05
3.9518773555755615,2.680898904800415,0.5957552790641785,0.002607760950922966,-0.0011901147663593292,-0.0005419757799245417,2.7880092602572404e-05
3.9524192810058594,2.68087100982666,0.5957567095756531,0.003696335479617119,-0.001299496740102768,-0.00045081484131515026,1.2097115359210875e-05
3.9528701305389404,2.680858850479126,0.5957584381103516,0.004600107669830322,-0.0013835858553647995,-0.0003597322793211788,-2.948454493889585e-06
3.9532299041748047,2.680861711502075,0.5957602262496948,0.0053191520273685455,-0.0014427043497562408,-0.0002705675142351538,-1.708065246930346e-05
3.953500509262085,2.6808788776397705,0.5957620739936829,0.005857475101947784,-0.0014777537435293198,-0.00018493601237423718,-3.01501240755897e-05
3.9536855220794678,2.6809089183807373,0.5957635641098022,0.006222456693649292,-0.0014900602400302887,-0.00010421784099889919,-4.203571370453574e-05
3.953789710998535,2.680950880050659,0.5957646369934082,0.0064236801117658615,-0.0014812145382165909,-2.9559254471678287e-05,-5.264428909868002e-05
3.9538192749023438,2.6810035705566406,0.5957652926445007,0.006473928689956665,-0.001452939584851265,3.813596049440093e-05,-6.190925341797993e-05
3.9537811279296875,2.681065559387207,0.5957652926445007,0.006387174129486084,-0.0014072619378566742,9.819409751798958e-05,-6.979094177950174e-05
3.9536828994750977,2.681135416030884,0.5957649946212769,0.006178880110383034,-0.001346556469798088,0.00015016348334029317,-7.627740706084296e-05
3.9535326957702637,2.6812117099761963,0.5957642793655396,0.0058654919266700745,-0.0012729205191135406,0.00019380204321350902,-8.137887198245153e-05
3.953338861465454,2.68129301071167,0.5957632660865784,0.005464009940624237,-0.0011886972934007645,0.00022906193044036627,-8.512795466231182e-05
3.9531097412109375,2.681378126144409,0.5957621335983276,0.00499141588807106,-0.001096148043870926,0.00025606987765058875,-8.757663454161957e-05
3.9528536796569824,2.6814656257629395,0.5957607626914978,0.004464404657483101,-0.000997498631477356,0.0002751069259829819,-8.879396045813337e-05
3.952578544616699,2.6815543174743652,0.5957595109939575,0.0038991346955299377,-0.000894865021109581,0.0002865875721909106,-8.886321302270517e-05
3.952291965484619,2.68164324760437,0.595758318901062,0.003311013802886009,-0.0007901657372713089,0.0002910389448516071,-8.787855040282011e-05
3.952000856399536,2.6817312240600586,0.5957571268081665,0.0027138162404298782,-0.0006853025406599045,0.0002890732139348984,-8.594372047809884e-05
3.951711893081665,2.681817054748535,0.5957561731338501,0.002121351659297943,-0.0005821418017148972,0.0002813794126268476,-8.317076571984217e-05
3.951430559158325,2.6819002628326416,0.595755398273468,0.0,0.0,0.0,0.0
